tournament_name,start_date,end_date,center_name,center_location,pattern_name,pattern_length,pattern_volume,pattern_ratio,position,name,hometown,match_play_record,average,points,earnings,squad,score,+/-_200
PBA Players Championship - Midwest Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,AMF West Lanes,7505 W. Oklahoma Ave Milwaukee WI 53219 United States,,,,,54,Preston Shoopman,"New Castle, Ind.",'--',184.71,200,0,,,
PBA Players Championship - Midwest Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,AMF West Lanes,7505 W. Oklahoma Ave Milwaukee WI 53219 United States,,,,,55,Aaron Amin,"Canton, Mich.",'--',184.57,190,0,,,
PBA Players Championship - Midwest Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,AMF West Lanes,7505 W. Oklahoma Ave Milwaukee WI 53219 United States,,,,,56,Michael Bruening,"Decorah, Iowa",'--',182.75,180,0,,,
PBA Players Championship - Midwest Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,AMF West Lanes,7505 W. Oklahoma Ave Milwaukee WI 53219 United States,,,,,57,Jeremy Quaas,Lester Prairie MN,'--',178.21,170,0,,,
PBA Players Championship - Midwest Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,AMF West Lanes,7505 W. Oklahoma Ave Milwaukee WI 53219 United States,,,,,58,Thomas Delcoco,"Blairsville, Pa.",'--',175.21,160,0,,,
PBA Players Championship - Midwest Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,AMF West Lanes,7505 W. Oklahoma Ave Milwaukee WI 53219 United States,,,,,59,Jake Enszer,"Midland, Michigan",'--',170,150,0,,,
PBA Players Championship - Midwest Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,AMF West Lanes,7505 W. Oklahoma Ave Milwaukee WI 53219 United States,,,,,60,Christopher Maher,"Madison, SD",'--',168.04,140,0,,,
PBA Players Championship - Midwest Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,AMF West Lanes,7505 W. Oklahoma Ave Milwaukee WI 53219 United States,,,,,61,Michael Latawiec,New brighten MN,'--',178.12,130,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,1,Jason Belmonte,Australia,'4-0-0',216.63,"7,500.00",100000,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,2,Jakob Butturff,"Tempe, Ariz.",'0-1-0',224.48,"2,325.00",15000,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,3,Jake Peters,"Henderson, Nev.",'0-1-0',212.93,"2,235.00",13000,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,4,Wesley Low Jr.,"Palmdale, Calif.",'0-1-0',211.07,"2,145.00",11000,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,5,Tyler Cortez Schenck,"Phoenix, Ariz.",'0-1-0',209.83,"2,055.00",10000,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,6,Sam Cooley,Australia,'--',209.43,"1,550.00",3500,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,7,Anthony Simonsen,Las Vegas,'--',207.29,"1,490.00",2600,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,8,Matt Zweig,"Tempe, Ariz.",'--',207.14,"1,430.00",2000,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,9,Deeronn Booker,"Anaheim, Calif.",'--',206.75,"1,370.00",1800,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,10,Marshall Kent,"Yakima, Wash.",'--',205.46,"1,310.00",1600,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,11,Darren Tang,Las Vegas,'--',201.93,"1,250.00",1500,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,12,Myles Duty,"Turlock, Ca",'--',200.68,"1,160.00",1375,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,13,Michael Fitzgerald,"Phoenix, Ariz.",'--',200.68,"1,160.00",1375,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,14,Nick Borgaro,"Coeur d Alene, Idaho",'--',200.21,"1,070.00",1300,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,15,Morgan Moore,"Aurora, Colo.",'--',199.89,"1,010.00",1250,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,16,Kyle Duster,"Scottsdale, Ariz.",'--',199.36,950,1200,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,17,PJ Haggerty,"Roseville, Calif.",'--',198.96,890,1150,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,18,Gregory Thompson Jr.,"Tempe, Ariz.",'--',198.07,850,1100,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,19,Eddy Smith,"Stanwood, Wash.",'--',197.79,810,1050,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,20,Deo Benard,"Roanoke, Texas",'--',197.11,770,1025,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,21,Robert Smith,"Oxnard, Calif.",'--',196.54,730,1000,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,22,Dennis Horan Jr.,"Oakley, Calif.",'--',195.96,690,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,23,Ricky Schissler,"Brighton, Colo.",'--',195.86,650,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,24,Wayne Garber,"Modesto, Calif.",'--',195.71,610,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,25,Bob Rosenau,"Redding, Calif.",'--',195.29,570,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,26,Lanndyn Carnate,"Redding, Calif.",'--',194.64,550,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,27,Jim Pratt,"Avondale, Ariz.",'--',192.68,530,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,28,David Haynes,Las Vegas,'--',192.54,510,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,29,Mookie Betts,"Studio City, Calif.",'--',191.75,490,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,30,Noah Gallegos,"Denver, CO",'--',191,470,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,31,Stephen Hahn,"Spokane Valley, Wash.",'--',189.93,450,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,32,Callum Borck,"Perth, Austraillia",'--',189.75,430,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,33,Mike Keough,"Stockton, Calif.",'--',189.61,410,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,34,Andre Eubanks,"Los Angeles, CA",'--',188.79,400,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,35,Kris Koeltzow,"Wheat  Ridge, Colo.",'--',188.64,390,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,36,Kasey Uyesugi,"Irvine, CA",'--',188.39,380,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,37,Ramsey Basurto,"Rancho Palos Verdes, Calif.",'--',187.75,370,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,38,Greg Thomas,"Newport, WA",'--',187.71,360,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,39,Chad Lusche,"Arvada, CO",'--',184.25,350,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,40,Christopher Ingram,"Phoenix, AZ",'--',183.43,340,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,41,David Sevier,"Gilbert, Ariz.",'--',183.25,330,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,42,Brian Bledsoe,Albuquerque,'--',180.96,320,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,43,Mark Myers,"Phoenix, Ariz.",'--',180.82,310,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,44,Nicholas Amrein,"Hillsboro, Ore.",'--',180.79,300,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,45,Art Ouzenian,"Las Vegas, Nev.",'--',178.79,290,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,46,Tim Cagle II,"Hercules, Calif.",'--',178.25,280,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,47,Nick Caner,"Nipomo, CA",'--',177.39,270,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,48,Cedrick Bell,Gilbert,'--',176.54,260,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,49,Russ Simmons,"Fontana, Calif.",'--',175.61,250,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,50,Ricardo Mendoza,Temecula,'--',174.82,240,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,51,Elijah Torres,"Merced, Calif.",'--',174.54,230,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,52,Michael Loera,"Coachella, CA",'--',174.46,220,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,53,JT Jackson,"Sherman Oaks, Calif.",'--',171.68,210,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,54,Caleb Andrews,"Indianapolis, Indiana",'--',169.82,200,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,55,Marc Sy,"Henderson, NV",'--',169.71,190,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,56,Marty Abrahams,Lake Forest,'--',168.36,180,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,57,Monte Cano,"San Marcos , Ca",'--',167.79,170,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,58,Brian Kim,"Menifee, California",'--',167.57,160,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,59,Ken Morikawa,Waimea,'--',163.21,150,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,60,Michael McCowan,"Anaheim, Calif.",'--',163.07,140,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,61,Kevin Saucier,"Harbor City, Calif.",'--',158.82,130,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,62,George Gohagan III,"Henderson, NV",'--',196.36,120,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,63,Will Garber,"Modesto,Ca",'--',179.86,110,0,,,
PBA Players Championship - West Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero Cerritos,18811 Carmenita Rd Cerritos CA 90703 United States,,,,,64,Matthew Ridgway,Wildomar California,'--',152.86,100,0,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,1,Graham Fach,"Urbana, Ohio",'1-0-0',235.69,"2,850.00",35000,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,2,Patrick Dombrowski,"Parma, Ohio",'3-1-0',221.69,"2,325.00",15000,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,3,Brandon Runk,"Milton, Pa.",'0-1-0',232.38,"2,235.00",13000,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,4,Bill O'Neill,"Langhorne, Pa.",'0-1-0',224,"2,145.00",11000,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,5,Kyle Troup,"Taylorsville, N.C.",'0-1-0',220.1,"2,055.00",10200,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,6,Paul Smith,"Madison, Conn.",'--',220.68,"1,550.00",3500,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,7,Tim Pfeifer,"Oakdale, Pa.",'--',220.32,"1,490.00",2500,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,8,Matt Ogle,"Louisville, Ky.",'--',220.25,"1,430.00",2000,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,9,Nathan Ruest-Lajoie,"Témiscouata-Sur-Le-Lac, Quebec",'--',219.5,"1,370.00",1800,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,10,Chris Via,"Springfield, Ohio",'--',217.79,"1,310.00",1600,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,11,Michael Tang,"Blacklick, Ohio",'--',215.61,"1,250.00",1500,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,12,Jake Rollins,"Glen Rock, N.J.",'--',215.57,"1,190.00",1400,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,13,Michael Martell,"Brooklyn, N.Y.",'--',215.21,"1,130.00",1350,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,14,Zeke Bayt,"Westerville, Ohio",'--',214.75,"1,070.00",1300,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,15,Parker Bohn III,"Jackson, N.J.",'--',214.54,"1,010.00",1275,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,16,Ryan Graywacz,"Canastota, N.Y.",'--',214.29,950,1250,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,17,Samuel DeWitt III,"Pittsburgh, Pa.",'--',214.18,890,1225,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,18,Jeremy Milito,"Holbrook, N.Y.",'--',213.79,850,1200,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,19,Brandon Novak,"Chillicothe, Ohio",'--',213.71,810,1175,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,20,BJ Moore,"Greensburg, Pa.",'--',213.64,770,1150,,,
PBA Players Championship - East Region Qualifier,2022-01-14T12:00:00Z,2022-01-16T12:00:00Z,Bowlero West End,8037 Shrader Rd Richmond VA 23294 United States,,,,,21,Josh Lewis,"Asheville, N.C.",'--',213.39,730,1125,,,
